,id_EXIST,lang,tweet,hard_label_task1,soft_label_task1,original
201358,201358,en,<prop> never know gold digger might approach roll floor laugh roll floor laughing,1,0.6666666666666666,@KarlousM you never know when a gold digger might approach 🤣🤣
201359,201359,en,way men think <right_single_quote> gold digger probe make money una use face mark face woody face,1,0.6666666666666666,The way men think I’m a gold digger all while I probs make more money than them 😒😏🥴
201360,201360,en,believe h <right_single_quote> y boy queer rating f king way industry l <right_single_quote> dead beat dad link mother gold digger z <right_single_quote> ab sive li use 1d boy clout link 19yo cry ig story but amp small small,0,0.5,"so is this what you believe? h’s a t*yboy queer bating f*cking his way through the Industry, L’s a dead beat dad linked to the mother-gold digger, z’s ab*sive, Li uses 1d/ the boys for clout while linked to a 19yo who he cries over on his ig stories after the bua &amp; niall is niall"
201361,201361,en,<person> hhh h grab omo pray good one too,1,0.6666666666666666,"@joyyie__ Ohhhhh I grab, omo it's to pray for a good one ooo"
201362,201362,en,<gpe> get really quick grab drink something dont almost every time get put either house shoe sandal,0,0.0,"@HECKSALMONIDS If I'm just getting up really quick to grab a drink or something, I dont but almost every other time I get up I put on either house shoes or sandals"
201363,201363,en,three word canberra turkey melt smile face heart eye grab lunch u week order online enjoy favorite go <url> <hashtag_start> buddy boy <hashtag_end> <hashtag_start> fire smoke <hashtag_end> <hashtag_start> turkey melt <hashtag_end> <hashtag_start> lunch plan <hashtag_end> <url>,0,0.0,Three words: Cranberry Turkey Melt 😍Grab lunch with us this week or order online to enjoy your favorites to go: https://t.co/0gWdnIcZNq#buddyboy #fireandsmoke #turkeymelt #lunchplans https://t.co/iP2DNYOQDh
201364,201364,en,<noun> need screen grab yes smile make catch,0,0.0,@fishstripes need that screen grab of Jesús smiling after he made that catch.
201365,201365,en,want know decent date make sure corrupt extremely point even know grab penis public in case break next boyfriend always pray turn way,1,0.8333333333333334,I don't want to know how decent you are..If we're dating I will make sure i corrupt you extremely to a point where you won't even know when you will grab my penis in public so that incase we break up your next  boyfriend will always pray for me for turning you that way
201366,201366,en,another group chat fic today grey text bc forget grab screenshots someone else lmaz feature photographer be omg yu mus kai soo bin just short one time p <url>,0,0.0,"Another groupchat fic! Today I am grey text bc I forgot to grab the screenshots and had to have someone else do it lmao Featuring: photographer!Beomgyu, and muses Kai and SoobinJust a short one this time ;p https://t.co/nEkc4q15w9"
201367,201367,en,<noun> arena worker <right_single_quote> say <right_single_quote> best go little bit intermission beat line r ll early grab something game start,0,0.0,"@canucksprayoffs as an arena worker, I’d say it’s best to go a little bit before the intermissions so you can beat the lines. Or if you are there rlly early, grab something before the game starts :)"
201368,201368,en,<num> first read <left_double_quote> he cute wanna grab wallet,0,0.3333333333333333,"@puppy_t0y666 at first I read this as ""hes so cute i wanna grab his wallet'"
201369,201369,en,<prop> grab popcorn gonna fun,0,0.16666666666666666,@Timcast Grab your popcorn because this is gonna be fun.
201370,201370,en,someone tell change suppose power grab uninformed rhetoric find newsbeat <hashtag_start> 1 <hashtag_end> local news app use 45 million people david buckman mess gunstock mountain resort <url>,0,0.0,Can someone tell me what has changed in this supposed power grab?   More uninformed rhetoric.I found this on NewsBreak – the #1 local news app used by 45+ million people: David Buckman: Don't mess with Gunstock Mountain Resort https://t.co/BJVQZlktVm
201371,201371,en,get people enjoy content would help people showcase want still gotta grind stream make content money grab yes end day twitch business gotta earn money also,0,0.3333333333333333,Get people to enjoy your content it would help people showcase themselves if they want to but they still gotta grind streaming /making content is it a money grab yes it is but at the end of the day twitch is a business they gotta earn money also
201372,201372,en,second 12 hour charity stream raise fund beyond blue raise awareness anxiety depression suicide grab hobby come join fun <url> <url> <hashtag_start> beyondblue <hashtag_end> <hashtag_start> warhammer <hashtag_end> <hashtag_start> warhammer paint <hashtag_end> <url>,0,0.0,"Second 12-hour charity stream raising funds for Beyond Blue and raising awareness about Anxiety, Depression and Suicide. Grab some hobby and come join the fun! https://t.co/Eyshe5jcuUDONATE HERE: https://t.co/G4iNX4fLIL#beyondblue #warhammer #warhammerpainting https://t.co/9vyy62K0Ye"
201373,201373,en,<prop> understand grab neck kinda will around around change mind want chip way look thing oh well give will two,0,0.0,"@Bec_yeg It's my understanding that, if you grab him by the neck and kinda twirl him around and around, he'll change his mind about wanting those chips, or was it his way of looking at things? Oh well give it a twirl or two."
201374,201374,en,<org> order use grab wall gang small deliver fee eh,0,0.0,@imdidiph i just ordered using grab and wala ngang small deliver fee eh!
201375,201375,en,<noun> hundred good one hard get wl bad one beg grab wl,0,0.3333333333333333,"@LevinsonArwin There are hundreds of them, good ones are too hard to get a WL, the bad ones beg you to grab a WL"
201376,201376,en,iot amp digital transformation welcome <hashtag_start> iot <hashtag_end> coffee talk <hashtag_start> 54 <hashtag_end> chat <hashtag_start> digital <hashtag_end> <hashtag_start> ii ot <hashtag_end> <hashtag_start> automation <hashtag_end> <hashtag_start> digital twin <hashtag_end> <hashtag_start> edge <hashtag_end> <hashtag_start> cloud <hashtag_end> <hashtag_start> digital transformation <hashtag_end> <hashtag_start> 5g <hashtag_end> <hashtag_start> <hashtag_end> <hashtag_start> data <hashtag_end> <hashtag_start> industry 40 <hashtag_end> amp <hashtag_start> sustainability <hashtag_end> cup coffee grab cup settle <url> <url>,0,0.0,IoT &amp; Digital Transformation Welcome to #IoT Coffee Talk #54 where we chat about #Digital #IIoT #Automation #DigitalTwins #Edge #Cloud #DigitalTransformation #5G #AI #Data #Industry40 &amp; #Sustainability over a cup of coffee.Grab a cup and settle-in https://t.co/tldncSo2on https://t.co/3rsNqM2gTu
201377,201377,en,<prop> pakistani public need come grab hang corrupt politician big obstacle behind rise food dollar pakistan iran <right_single_quote> give good life cho or still corrupt judge cho or work,0,0.0,"@khanzada_11111 Pakistani public need to come out and grab and hang those corrupt politicians who are biggest obstacles behind all rise in food and dollar in Pakistan. Imran couldn’t give you better life when those choor are still out there, those corrupt judges and other choor working"
201378,201378,en,<org> simple <eclipses> one get sleep anyone common <eclipses> 21st century <eclipses> downplay hard work others stupid talk reason <right_single_quote> sure <right_single_quote> like tag success product yahoo internet fraud future grab,1,0.5,"@freshtoluwani Simple ...the one she got, did she sleep with anyone ? Common .... this is 21st century... do not downplay the hard work of others over some stupid talk or reasoning. I’m sure you won’t like any tagging your success a product of yahoo and internet fraud in future . Now you grab."
201379,201379,en,<prop> <noun> stupid son bitch get coverage grab pussy,1,0.8333333333333334,@B52Malmet @kylegriffin1 But stupid son of a bitch will get more coverage than grab them by the pussy
201380,201380,en,best place grab drink albuquerque <hashtag_start> balloon fiesta bound <hashtag_end>,0,0.16666666666666666,Best place to grab a drink in Albuquerque? #BalloonFiestaBound
201381,201381,en,nothing stupid bully marjorie taylor greene louis go meet harass threaten jail warden <right_single_quote> let see jan 6 rioter <hashtag_start> smart news <hashtag_end> <url>,0,0.0,"Nothing but stupid bullies. Marjorie Taylor Greene, Louie Gohmert Harass, Threaten Jail Warden Who Wouldn’t Let Them See Jan. 6 Rioters #SmartNews  https://t.co/3tHDR4EscO"
201382,201382,en,<verb> god wish titan fall 2 number multi could finally harass friend play tf2 instead halo expensive face,0,0.0,@_Chauxz God i wish titanfall 2 had these numbers for the multi so i could finally harass my friends into play tf2 instead of halo 😔
201383,201383,en,go everyone <right_single_quote> always another human side hate message may go thing <right_single_quote> attack harass people get nowhere,0,0.0,This goes for everyone. There’s always another human on the other side of that hate message who may be going through things. Don’t attack and harass people because it gets you nowhere
201384,201384,en,amount fake page harass uncanny please stop <right_single_quote> so book sad rolling floor laughing,0,0.16666666666666666,The amount of fake pages that harass me is uncanny please stop I’m so sooooo sad 🤣
201385,201385,en,well honest time someone try be friend think wanna harass look like still friends as still like get <eclipses>,0,0.5,"Well to be honest, most of the time, when someone tries to befriend me, I think that they wanna harass me so I look at them like that, but still, some of my friends, I was such an ass and they are still here like I don't get it..."
201386,201386,en,lrt lot edgy tf2 dude bros forget work shopper human put effort create content game love dont fuck harass work shopper,0,0.16666666666666666,lrt a lot of edgy tf2 dudebros forget that workshoppers are human and put all their effort into creating content for the games they love. dont fucking harass workshoppers
201387,201387,en,<org> please write flaw twitter dca copyright process amp group people fb abuse loophole harass bts amp army s coordinate attack amp suspend even verified account fake dca copyright <hashtag_start> twitter malicious dca <hashtag_end> <url>,0,0.16666666666666666,@kylejahner please write about this flawed Twitter's DMCA copyright process &amp; the group of people from fb abusing this loophole to harass both BTS &amp; ARMYs. they are coordinating these attacks &amp; suspending even verified accounts with fake DMCA copyrights. #TwitterMaliciousDMCA https://t.co/UHfPOErIfm
201388,201388,en,<org> <prop> unfortunate <prop> feel harass people <noun> <noun>support people around world stand behind beside <noun> colleague fight greg type people thank <org>,0,0.0,"@libradunn @gregkellyusa It is unfortunate that @gregkellyusa feels he should harass people on @Twitter @TwitterSupport. People around the world stand behind, beside and with you and your @CapitolPolice colleagues that had to fight off Greg's type of people.  Thank you @libradunn."
201389,201389,en,<noun> feel like know would harass tracker truly tracker god work raise hand dark skin tone,1,0.5,"@ConceptualJames I feel like i know who he would harass, if not for the truckers. Truly, the truckers are doing God's Work 🙌🏿"
201390,201390,en,<nor> <prop> think mma copy paste <left_double_quote> trans phobia <left_double_quote> every time accuse something want right diff end shift person harass many ppl take away conversation mobile want spam not s btw,0,0.16666666666666666,"@Lambpaw @TheAmberBerries i think imma copypaste ""i'm not transphobic"" everytime you accuse me of something I'm not just because you want to be right and deffend a shitty person who harass many ppl.You can take her away out of the conversation in your mobile if you don't want to spam nots btw"
201391,201391,en,expect answer baffle say people harass guru complaint okay harass modern care explain,0,0.16666666666666666,"I'm expecting answer Waffle, you said that people are harassing Gurus with their complaints - so why is it okay for you to harass modders? Care to explain?"
201392,201392,en,<noun> <cardinal> see account dude make hate account harass day nonstop,1,0.6666666666666666,@yeetzboizzz @LeakedTruth Have you seen his accounts? All the dude does is make hate accounts for her to harass her with all day. Nonstop.
201393,201393,en,like dream fan think rationally like hate dream star toxic go far constantly harass bully others like definitely think 100 one opposite red heart <url>,0,0.0,"I like Dream fans who think rationally, such as yourself, and that's what I like about you.I hate Dream STANS who are so toxic that they go as far as to constantly harass and bully others for not liking him. I definitely think you're 100% NOT one of them. You're the opposite. ❤️ https://t.co/BdnZpZzct6"
201394,201394,en,<adj> incredibly sorry deal disgust engage wish nothing sad miserable life harass way,0,0.16666666666666666,"@BooksPlusWine I am incredibly sorry you have to deal with any of that. It's disgusting and enraging. Wishing nothing but sad, miserable life on those who harass you in that way."
201395,201395,en,<noun> <verb> <prop> <person> go work school see someone know sick ie flu cold etc harass co vid illness could fatal many still go work school contagious ly sick,0,0.0,"@Gr8Ivan69 @Mom48049185 @Jasper231231 @robbystarbuck When you go to work/school and see someone who you know is sick(ie. flu, cold etc.) did you harass them before covid? Any illness could be fatal to some. There were and are many who still go to work/school contagiously sick."
201396,201396,en,<noun> <right_single_quote> imagine hat life much would stalk someone <right_single_quote> page harass send someone flower live simulation,0,0.0,@AnnaB4Eva2 I can’t imagine hating my life so much that I would have to stalk someone’s page and harass them for sending someone flowers.. We are living in a simulation.
201397,201397,en,<num> <noun> alternate account <verb> use harass people use call thing try copy want see trigger little bitch really look like go look crimson s alternate,1,0.5,"@JonathanJdough1 and @JonathanJdough2 are alternate accounts of @CRIMS0NGUARDX that he uses to harass people. They used to be called other things until he tried to copy me. If you want to see what a triggered little bitch really looks like, go look at Crimsons alternates."
201398,201398,en,hot take hide dislike count deflect target harassment literally go comment section video harass creator sure turn comment also disable like dislike fuck point,0,0.16666666666666666,"Hot Take: Hiding the dislike count doesn't deflect targeted harassment. You can literally go into the comments section of a video to harass the creator.Sure they can turn comments off, but that also disables likes AND dislikes, so what's the fucking point?"
201399,201399,en,<prop> could <right_single_quote> keep literally know often grow men harass tell <right_single_quote> need anything protect cup <right_single_quote> <left_double_quote> compliment <right_double_quote> literally make mad smile face heart eye,1,1.0,"@kuronesdad He could’ve kept it to himself when he literally knows how often grown men harass me, and he tells me I don’t need anything to protect myself cuz they’re just “complimenting me” literally makes me so mad 😍"
201400,201400,en,<adj> <verb> main character one blue sky robot movie percent harass girl,1,0.8333333333333334,@marcoox932 @TheOtaking The main character from that one Blue Sky robot movie is a pervert and harass a girl
201401,201401,en,still arm black organization challenge white hegemony fixture american society often forming reaction white supremacy racial tension hate crime,0,0.16666666666666666,"Still, armed Black organizations that challenge white hegemony are a fixture in American society, often forming in reaction to white supremacy, racial tensions, and hate crimes."
201402,201402,en,<prop> <org> result u get global hegemony econ my recover,0,0.0,"@MrBreadSanta @nipponkairagi As the result,US got global hegemony and his econmy recovered."
201403,201403,en,usa continue allow distract china quietly pull away 5g technology important china crack code first otherwise bad context want china new world order lathe america current hegemony,0,0.0,"As the USA continues to allow itself to be distracted, China is quietly pulling away in 5G technology. It's important that China doesn't crack the code first otherwise it'll be too bad. For context, I don't want a China new world order but I loathe America's current hegemony"
201404,201404,en,foundation geopolitical offer template divide west advance russia <right_single_quote> hegemony <url>,0,0.0,Foundations of Geopolitics offers a template for dividing the West and advancing Russia’s hegemony. https://t.co/RpzrnCoVuD
201405,201405,en,<noun> <org> <noun> want start party challenge labour hegemony inner city university constituency,0,0.0,@LeftieStats @tagg773 @YouGov I want him out so he can start his own party to challenge labour hegemony in the inner cities and university constituencies
201406,201406,en,<prop> <num> <org> karachi make part west pakistan one unit keep hegemony west pak bengali forcibly merge pak end break country snatch people chance may see repeat 1971,0,0.0,@faizkhd @AqibRaothar7 @teepusahab Karachi was made part of West Pakistan during one unit to keep hegemony of west pak against Bengalis. It was forcibly merged with pak that ended with breaking up of the country. If snatched against the will of people there are chances we may see the repeat of 1971 again.
201407,201407,en,martha kar a angered mention tribal hegemony laughable compare development mt kenya share position public service rest kenya mt suffer rest country survive entitlement <hashtag_start> newsnight <hashtag_end>,0,0.16666666666666666,Martha Karua being angered by mention of tribal hegemony is laughable. You can't compare the development in Mt. Kenya and share of position in public service with the rest of Kenya. If the Mt. is suffering the rest of the country is surviving. Down with entitlement #Newsnight
201408,201408,en,<prop> <prop> <prop> yes reagan gingrich mcconnell limbaugh murdoch entire fascist gop hegemony fu45 outcome cause,0,0.0,"@fishfoot4 @EastTraveler @B52Malmet Yes, with Reagan, Gingrich, McConnell, Limbaugh, Murdoch, the entire fascist GOP Hegemony. FU45 was just the outcome, not the cause."
201409,201409,en,bus overheat two random people <right_single_quote> never meet talk one describes something <left_double_quote> bourgeois <right_double_quote> cultural hegemony achieve,0,0.0,"On a bus and overhearing two random people I’ve never met talking, and one of them describes something as “too bourgeois”Cultural hegemony achieved"
201410,201410,en,glimpse downtrodden people show people feed ill treat military actually get rid hegemony power demonstration sit ins<prop> <hashtag_start> remove fc zia rat <hashtag_end> <hashtag_start> protest 4ziaratsitin <hashtag_end> <url>,0,0.16666666666666666,It is a glimpse of the downtrodden people and shows that the people are fed up with the ill-treated of the military.actually we can get rid of this hegemony by the power of demonstrations and sit-ins@HamidMirPAK#RemoveFCFromZiarat#Protests4ZiaratSitin https://t.co/V11mPA8HIt
201411,201411,en,<noun> wait think war white male hegemony look like white man still power think face,1,0.8333333333333334,"@libsoftiktok Wait, I thought there was a war against the white male hegemony. Looks like whites man is still in power 🤔"
201412,201412,en,trust even kinsman believe vision know well christmas hegemony christmas leave popular narrative start new ideology cross seas land christmas find cause worth die,0,0.16666666666666666,Who trusts even when kinsmen don't believe in your vision because they know you too well. That's the  Christmas hegemony.What is Christmas? Leaving popular narrative to start a new ideology that has crossed seas and lands. Christmas is finding a cause worth dying for.
201413,201413,en,<adp> yes representation matter challenge hegemony rather reinforce,0,0.3333333333333333,"@MalindaSmith Yes, representation matters in challenging hegemony rather than reinforcing it."
201414,201414,en,<noun> <noun> want farm want land land back narrative engineer lifestyle slave fail u decide evolve native hegemony,0,0.0,"@mahlomolamashe1 @City_Press We don't want farms, We want LAND, Our LAND back! The narrative of engineered lifestyle for slaves will fail Us.We will decide how We evolve our Native Hegemony!"
201415,201415,en,<prop> <person> china never become ruler world <eclipses> u become ruler world u control hegemony centre world people multicultural,0,0.0,@Kenneth80216807 @zaidibrahim china will never become the ruler of the world....u can only become ruler of the world if u control or have hegemony on the centre of the world and your people are multicultural.
201416,201416,en,<x> oh get hideousness van mechanization global virus mind hegemony scar point message roofed long bc literacy rate fall america people <right_single_quote> read comprehend critical thought also hamper,0,0.0,@mongoliciouss Oh I get it the hideousness of vax mechanization and global virus mind  hegemony scaring. My point is messaging been goofed for so long bc literacy rates falling in America. If people don’t read and comprehend critical thought also hampered.
201417,201417,en,<noun> excellent recent piece put in challenge western hegemony provide necessary corrective <url>,0,0.16666666666666666,@adam_tooze's excellent recent piece on Putin's Challenge to Western hegemony provides a necessary corrective https://t.co/uDqc98hopY
201418,201418,en,<org> face tear joy face tear joy roll floor laugh see point stuff hegemony epistemological critique allow people get away,0,0.16666666666666666,@yungneocon 😂😂🤣 So you are seeing my point on the stuff the hegemony of epistemological critique allow people to get away with.
201419,201419,en,incredible keynote truth less <verb> warsaw <noun> liberalism contradict fundamental human trait hunger real fundamental liberal hegemony mind break among others poland ryszard leg ut ko <url>,0,0.0,"An incredible keynote - on Truth, no less - by @Vermeullarmine in Warsaw @CollegiumI: Liberalism contradicted the most fundamental human trait, the hunger for the real. The fundamental liberal hegemony of the mind has been broken, among others, by Poland's own Ryszard Legutko. https://t.co/FrmD7hBPZX"
201420,201420,en,<noun> money master ly rock <right_single_quote> relationship need father build immense political capital appear make play hegemony ty win much tyrant see let alone build,0,0.0,"@loudpenitent But money Casterly Rock has, it’s relationships they need!  His father built up immense political capital, and appears to have been making a play for hegemony, but Tywin is too much the tyrant to see that, let alone build on it"
201421,201421,en,be a dude celebrate black history her story month fight end v aw <url>,0,0.16666666666666666,Amadudu Celebrates Black History/Herstory Month in the fight to end VAWG https://t.co/IikpgkvrSl
201422,201422,en,legit one hottest contestant drag race her story clip hand medium skin tone transgender flag <hashtag_start> team kerry color <hashtag_end> <url>,0,0.16666666666666666,Legit one of the hottest contestant in Drag Race HERSTORY👏🏽🏳️‍⚧️#TeamKerriColby https://t.co/cGHzxyAxJ3
201423,201423,en,1 28 2018<prop> first woman <hashtag_start> royal rumble <hashtag_end> match well cargo center <hashtag_start> wwe philadelphia <hashtag_end> pennsylvania <hashtag_start> ask <hashtag_end> <hashtag_start> empress tomorrow <hashtag_end> <hashtag_start> one ready <hashtag_end> <hashtag_start> future <hashtag_end> <hashtag_start> womens wrestle <hashtag_end> <hashtag_start> woman wrestle <hashtag_end> <hashtag_start> womens division <hashtag_end> <hashtag_start> story <hashtag_end> <hashtag_start> remember rumble <hashtag_end> <hashtag_start> wwe <hashtag_end> <hashtag_start> wwe history <hashtag_end> <url>,0,0.0,"1/28/2018@WWEAsuka won the first Women's #RoyalRumble match from the Wells Fargo Center in #WWEPhiladelphia, Pennsylvania.#Asuka #EmpressOfTomorrow #NoOneIsReady #TheFuture #WomensWrestling #WomenOfWrestling #WomensDivision #Herstory #RememberTheRumble #WWE #WWEHistory https://t.co/nNnL6Ngmsu"
201424,201424,en,spoiler alert huge contrast kylie win make her story girl spark sparkle heart spark sparkling heart however would lie say <right_single_quote> expect double win raja get crown loudly cry face <url>,0,0.0,"*spoiler alert* Huge congrats to Kylie for the win and making herstory for the girls! ✨💖✨💖 However, I would be lying if I said I wasn’t expecting a double win or Rajah to get the crown 😭 https://t.co/rg7090OfIX"
201425,201425,en,like her story joke really appreciate history major future possible historian,0,0.3333333333333333,I like the HERstory joke… I really appreciate that as a history major and future (possible) historian)
201426,201426,en,<noun> <hashtag_start> queen ny <hashtag_end> great <hashtag_start> usopen2021 <hashtag_end> victory odds great competition never lose set <hashtag_start> story <hashtag_end> trophy tennis <prop> <hashtag_start> grand slam <hashtag_end> <hashtag_start> u open womens champion <hashtag_end>,0,0.16666666666666666,"@EmmaRaducanu #QueenOfNY with a great #USOpen2021 victory…odds against her, great competition but never lost a set #herstory 🏆 🎾 @usopen #GrandSlam #USOpenWomensChampion"
201427,201427,en,alia gonna state place <hashtag_start> story <hashtag_end> <url>,0,0.0,Dahlia is gonna be a state placer!!! #HERstory https://t.co/bGXonO8e6X
201428,201428,en,first mcu character drag race her story lol <url>,0,0.3333333333333333,He will be the first MCU character in Drag Race herstory lol. https://t.co/Vx2YTbU7CF
201429,201429,en,make real her story one speaking head <url>,0,0.16666666666666666,and made REAL herstory with this one 🗣 https://t.co/TnX6zST3zQ
201430,201430,en,<org> wonderful effort align best interest society business show social impact create party involve interested find common ground <url> <hashtag_start> woman leadership <hashtag_end>,0,0.0,@naikpriya's wonderful efforts to align the best interests of society with those of businesses shows that social impact can be created when all parties involved are interested in finding common ground. https://t.co/QtH6I7h2rU #WomenInLeadership
201431,201431,en,still time book tonight free online talk <left_double_quote> discover woman gunnersbury estate <left_double_quote> 7 30pm <hashtag_start> story <hashtag_end> <hashtag_start> womens history <hashtag_end> <url>,0,0.0,"Still time to book for tonight's free online talk, ""Discovering the Women of the Gunnersbury Estate"", at 7.30pm. #HERstory #womenshistory https://t.co/XWoxIS4nHg"
201432,201432,en,<adj> <noun> idiot hide damn basement let u live life,0,0.5,@nyc_herstory @GovKathyHochul You are an idiot. Hide in your damn basement and let us live our lives
201433,201433,en,bowl front tv watch <hashtag_start> josephine baker <hashtag_end> make history aux femmes la partie re contain santa <hashtag_start> pantheon <hashtag_end> <hashtag_start> rob <hashtag_end> <hashtag_start> brave beautiful <hashtag_end> <hashtag_start> black history <hashtag_end> <hashtag_start> story <hashtag_end>,0,0.0,I am bawling in front of my TV watching #JosephineBaker making history again. Aux Femmes la patrie reconnaissante. #Pantheon  #SOBBING #braveandbeautiful #BlackHistory #HERstory
201434,201434,en,tune 97 3fm wv st fm 3pm vsu weekly health check w jennifer williamson crater health dept dr hart amp cho <right_single_quote> e edward policy analyst voice va child racial truth amp reconciliation va campaign <hashtag_start> story <hashtag_end> <hashtag_start> black history month <hashtag_end> <url> <url>,0,0.0,"Tune into 97.3FM WVST-FM at 3PM for VSU's weekly health check w/Jennifer Williamson, Crater Health Dept.'s Dr. Hart, &amp; Chlo’e Edwards, Policy Analyst,  Voices for VA Children-Racial Truth &amp; Reconciliation VA Campaign #HerStory #BlackHistoryMonth https://t.co/URE2Il5a8n. https://t.co/4m5MpjP4IJ"
201435,201435,en,kamal harris make history biden briefly transfer power harris make 1st woman u history hold power presidency <hashtag_start> gender parity <hashtag_end> <hashtag_start> story <hashtag_end> <url>,0,0.0,"Kamala Harris makes history once again. Biden briefly transfers power to Harris, making her the 1st woman in U.S. history to hold powers of the presidency. #GenderParityNow #HERstory https://t.co/nZ5SJtR37O"
201436,201436,en,instruction simple 1 appreciate money receive christmas 2 go buy copy helen <url> low chance randomly shrunk transform <hashtag_start> size twitter <hashtag_end> <hashtag_start> size comparison <hashtag_end> <hashtag_start> tf tuesday <hashtag_end> <hashtag_start> merry mas <hashtag_end> <hashtag_start> christmas gift <hashtag_end> <url>,0,0.0,The instructions are simple.1. Appreciate that money you received for Christmas2. Go buy a copy of Hexen here https://t.co/7E2Q96ZYfm3. Lower the chances of being randomly shrunk or transformed#sizetwitter #sizecomparison  #TFTuesday #MerryXmas  #Christmasgifts https://t.co/vza6rP47Iw
201437,201437,en,another her story make behind pioneer authenticity validity woman fill courage conviction congratulation maria less a winning 2021 nobel peace prize fight press freedom deliver truth <url>,0,0.16666666666666666,Another herstory was made! Behind the pioneers of authenticity and validity is a woman filled with courage and conviction. Congratulations to Maria Ressa in winning the 2021 Nobel Peace Prize.We are with you in fighting for press freedom and delivering the truth. https://t.co/jMOwA3SD8B
201438,201438,en,ive make her story two heart two heart two heart contrast girl <url>,0,0.0,IVE making herstory!!! 💕💕💕 congrats girls! https://t.co/qd5oUIEN9M
201439,201439,en,amazing role model friend <hashtag_start> inspire <hashtag_end> <hashtag_start> story <hashtag_end> <url>,0,0.16666666666666666,Amazing role model and friend #inspiring #HERstory https://t.co/dJbEkmcWrc
201440,201440,en,collision speak head tuesday even 4th edition <hashtag_start> story <hashtag_end> lesson never woman deserve spot history book time queer edition live stream almost sell <verb> start 20 00 watch play button double exclamation mark <url> <url>,0,0.3333333333333333,"💥🗣 TUESDAY EVENING! 4th edition of #HERstory Lesson You Never Had! Women who deserve spot in history books. This time, the Queer Edition! LIVESTREAM from (almost sold out) @DeRodeHoed. Starts at 20.00!WATCH ▶️‼️ https://t.co/q74FSkZBr5 https://t.co/bF6UUuXoZn"
201441,201441,en,<noun> <prop> <right_single_quote> measurement bust waist hip,1,0.5,"@sI3epy @edensarcade They’re measurements. Bust, waist and hips"
201442,201442,en,<verb> commotion almost reckon alpine run take refuge confines bedroom keep steady even upon four back arch stretch james leave absorb scenario unfold hand settle hip brown arch tamper,0,0.16666666666666666,"@kiIIconfirmed The commotion almost beckons Alpine to run off, take refuge in the confines of the bedroom, but she keeps steady even upon all fours. Back arches but only to stretch, James left absorbing the scenario unfolding on his own.Hands settle on his hips as brows arch, stammering »"
201443,201443,en,<noun> <noun> <num> hips know like song love even,0,0.0,@PhotoAndie85 @JensenAckles @Gayled_it Those hips. He knows what to do. I liked the song before. Now I'm LOVING it even more.
201444,201444,en,musical note oh kiss sky jimmy baby right he fine hip lie hit baby one time when high lp <url>,1,0.5,"🎶Oh my, my, kiss the skyJimmy, baby, you were rightShe's so fine, hips don't lieHit me baby one more timeWhen we're highLPhttps://t.co/KTNyKggs9z"
201445,201445,en,<noun> stay need find solution fuck hold hip mean skin,0,0.0,"@BrxkenHxart_ He can … Stay… But… He need… To find a solution… Fuck… *hold her hips, moaning against her skin*"
201446,201446,en,<noun> <noun> <org> <noun> <verb> <noun> <org> really love butterfly motif light purple jacket tie around hip pencil begin sketch draw eleanor motorcycle,0,0.16666666666666666,@iWILLbeNOTICED6 @1ceCreamDreams @melodicpalmeri @AmbitiousAlvin @FashionIconPBB @FrazzeledFather @Simingenius really loves the butterfly motif) and a light purple jacket tied around her hips.Her pencil begins to sketch a drawing of Eleanor on the motorcycle.
201447,201447,en,need somebody sit hip make up dont even gotta look good mean id like look good like fuck kinda waste make up otherwise,0,0.0,"i need somebody to sit on my hips and do my makeup. it dont even gotta look good. i mean id like for it to look good, like, fuck, its be kinda a waste of makeup otherwise but--"
201448,201448,en,<org> rip ur hip knee one crack expensive face,0,0.16666666666666666,@xelienx rip ur hips my knees are the ones that crack 😔
201449,201449,en,<adj> probably hips start kill pressure baby body widen make room baby,0,0.3333333333333333,@onetiredmama98 Probably. Your hips my start killing you to from the pressure of baby and your body widening to make room for baby.
201450,201450,en,finger tip hips coyote <url>,0,0.0,Finger tips to the hips Coyotes! https://t.co/BM2UcLLyyk
201451,201451,en,nam joon s gid excitement hose ok performance nam joon forgets hose ok get hand full flower trophy nam joon s hand slide quickly ass give quick squeeze travel back hip,0,0.0,"It's only when Namjoons giddy with excitment, after Hoseok's performance, that Namjoon forgets himself, and Hoseok's got both his hands full of flowers and a trophy, that Namjoons hand slides quickly down to his ass, gives it a quick squeeze, and travels back up to his hips."
201452,201452,en,step closer blonde place arm around cassandra <right_single_quote> hips return mark <left_double_quote> oh actually hide mother anything <right_double_quote> pull woman close reach pick soft lip <left_double_quote> <right_single_quote> miss love <right_double_quote> <url>,0,0.16666666666666666,"Stepping closer, the blonde placed her arms around Cassandra’s hips returning her smirk.  “Oh no, actually I was hiding from my own mother if anything.” She then pulled the woman close and reached up to peck her soft lips.  “ I’ve missed you, my love.” https://t.co/jr9yxS1PG5"
201453,201453,en,<left_double_quote> <right_single_quote> get wide shoulder tiny hip <right_single_quote> shape like doi to <right_double_quote>,0,0.0,“i’ve got wide shoulders and tiny hips. i’m shaped like a dorito”
201454,201454,en,<org> hall head tilt ever slightly deepen share kiss finger dig hip keep close,0,0.16666666666666666,"@fideIitas -- hall.              head tilted ever so slightly as he deepened the share kiss, fingers digging into her hips as he kept her close."
